-2.580805815609267029e+00,4.065035733403237650e+00,1.888416358851807975e-01,3.415154473716051076e-01,5.444247047012477303e+00,-1.036724584863865140e+01
4.991066089866287303e-01,1.085647239601861408e-01,2.978238946149971866e+00,1.628844300478175799e-01,2.190322406756107121e+00,2.513090740226530118e-01
6.188920786980665056e-01,5.580696018932896907e-01,6.359174085675416421e-01,3.535880963652977549e+00,4.659382176207860660e+00,-1.044256931295718838e+00
1.805781928166953376e+00,3.660971184347079910e-01,2.360663345211949871e+00,1.200797001984957590e-01,2.902290004663178546e+00,7.824202438706654439e-01
-1.069191069446169123e-01,1.174491729592429090e+00,6.167489673701934016e+00,2.436568182291624307e+00,4.666452747406858670e+00,1.479457335837293996e+00
1.469568396134053601e-01,6.664901597587367554e+00,1.580824578339170838e-01,2.553429026469789864e+00,3.547689404380885758e+00,9.560201089087845272e-01
6.139705204963785690e+00,2.219950140767678881e-01,3.688741202410996678e+00,1.914729787990580578e-01,2.374073393295868251e-01,2.382842662307837589e+00
-4.818159344559800883e-01,1.330790288984768477e+00,1.203467824418190946e-01,8.631631010995759468e+00,1.010510039922060344e+00,-1.065175342474890208e+00
-5.009626062754372056e-01,2.300302091773405611e+00,3.884771344422697781e-01,1.361502244847302423e+00,8.096795964210307117e-02,-1.173795603903612150e+00
4.103364568070422713e+00,5.017861648541996900e+00,8.355589130907102202e+00,3.861836332387289517e-01,1.495062346788507135e+00,3.379286492853110957e+01
9.528083776538400329e+00,5.515513163212621528e+00,6.088995411425296211e+00,1.564257266450778672e-01,2.850099409566209552e+00,5.516034701291249576e+01
5.408906544085457568e+00,1.816935203843247804e+00,1.634620200042869453e-01,1.938104196622257414e+00,3.723108766590150775e+00,8.886379824384420090e+00
1.042912060206000691e+00,8.258683538178154260e-01,9.098416941641870315e-01,7.436950581779449010e+00,3.380117112947692792e+00,-8.059982021166878230e-01
-1.708212794967512771e+00,5.025255222194954241e-01,2.852876831772147348e+00,2.648942507226015874e-01,3.398310810675063687e-01,-1.288718312224440332e+00
5.841960827806284007e-01,9.531053299356423425e-01,6.121405253452981698e-01,1.909406704061747506e+00,1.579610941667047186e+00,1.239596990281355060e+00
7.209595434621911547e-01,3.663367061439654737e+00,1.980563450637199963e-01,4.893970480299549286e-01,2.892211941693222599e+00,2.658386420845076259e+00
-1.541662165899826409e+00,3.061483441150580909e-01,5.795967039090396788e+00,2.501576772589713560e+00,6.887605462165407033e-01,-1.467888982741987114e+01
1.907794349685648927e-01,1.563629105558230314e+00,1.894965778059913397e+00,3.791316138933414237e+00,3.435102161713252111e-01,7.599315188046098513e-01
5.710341238264208252e-01,2.611659393734384160e+00,6.229666999234435565e+00,9.606653339548891779e-01,6.271937685713943722e+00,1.452909539425385921e+00
2.654124276212854738e-01,3.103170265998026256e+00,5.064860885489975706e-01,2.083898431938903395e-01,2.555951819201877306e+00,8.391038815839253484e-01
5.662780524821393602e-01,3.128350822436689049e-01,3.181782269368172433e-01,5.320692740256933728e-01,2.421375332527683000e+00,2.403804209451797791e-01
-1.735157065543261601e-01,9.478239554334825456e+00,9.016417426443952721e+00,4.922284084224356482e-01,5.443007372957610279e+00,-1.071092412098426427e+00
6.560752401104160469e+00,3.063422449639410683e+00,2.947511222844537926e+00,3.254641661441551870e-01,1.175550544892575378e+00,2.590690792907242823e+01
4.529840454419614693e-01,3.768388081100395026e-01,8.715702238290993220e-01,4.283319324295484232e-01,3.297349257109005172e-01,2.254580272899427973e-01
1.021951367047098991e+00,1.291481197811024662e-01,2.230550310092761224e-01,3.868029317256320265e+00,1.741521272123530972e-01,2.847619647857853042e-01
-3.590067099006042373e-01,5.864784728743415165e-01,2.085449183904781734e-01,6.470313202979965927e-01,4.818426775036175336e+00,-1.623791924326197234e-01
5.443663537293861765e+00,7.556887786896307801e+00,1.746740387262627481e-01,3.028289999842775249e+00,5.904998474984938461e+00,4.007393929699757251e+01
9.566071927924340912e+00,6.493485771679108343e-01,3.979950371956084254e+00,1.165619552796967495e+00,5.277427863847628409e+00,-3.126854803398969196e+01
-6.318800912469098918e+00,7.518360989135918437e+00,1.534613843344998729e+00,3.024834054876807343e+00,4.490702031720847032e+00,-1.889325900117725965e+01
-1.018903186070947708e-01,7.259980683108331334e+00,2.478769886921343146e-01,2.960750104233573210e-01,1.869703048794236100e+00,-7.468679230702376382e-01
-3.137859081380822257e+00,1.126326807719558315e-01,1.662301321993445158e-01,1.509308044824454464e+00,1.364814625172351970e-01,-4.605393282940143940e-01
-7.807580536220755096e-01,3.125733736264401652e-01,2.366988527248196750e+00,1.346803418008961639e-01,5.087608579838660994e+00,-1.246515557582073691e-02
1.333011428375465157e-01,5.168819553716657467e+00,2.927456416558125163e-01,2.746380565440873056e+00,2.552123199526946884e+00,7.485891283583828715e-01
4.381701487858533084e-01,1.467880425258897725e+00,9.520609490032380107e-01,3.202335182545973158e+00,2.938903000758775086e+00,9.121044961640381032e-01
5.211244468575057631e+00,2.040449639771144685e-01,5.905239611880022110e-01,1.060982155116496628e+00,2.719372099292960421e+00,2.401294684562033765e+00
-8.990482864121036144e+00,1.650270876990498348e+00,8.856670270399389366e+00,8.025925111349428320e+00,2.280665059472255951e+00,-4.995379191808979158e+02
1.812706450339358066e-01,4.798370651215252414e-01,5.079305703470700095e-01,3.569041270267431232e-01,1.634512270202246542e+00,1.197748919663015749e-01
3.689039200520701112e+00,4.035404735847436974e+00,2.019307795946737372e+00,2.754947389648825684e+00,4.249693643985365199e+00,-3.477798185468142123e+00
2.148498052725165697e-01,2.523078417181585209e+00,1.676443724160936233e+00,1.290158717657190257e+00,5.068286007299154683e+00,1.065092549735008193e-01
-5.707760335159592913e+00,4.001640673499510803e-01,2.221049733381071922e-01,4.069723351119000632e-01,5.353887611860536744e+00,-1.870679326822416222e+00
-1.400175074889865034e-01,4.327092830415660174e+00,8.555708401881074732e-01,3.677761225860683325e+00,4.384541820830309078e+00,-1.887578449797529534e-01
