7074.0,0.004963899962604046,0.5074781179428101,0.5797286033630371,0.03661290183663368,0.020243899896740913,6.618784427642822,0.7740585803985596,130600.0
597.0,0.0038709999062120914,0.47999998927116394,0.695142388343811,0.003350100014358759,0.17073169350624084,7.163934230804443,0.14285710453987122,40500.0
1931.0,0.0023201999720185995,0.4777472913265228,0.6835836172103882,0.0,0.11764709651470184,6.185847759246826,0.6875,28700.0
164.0,0.0,0.49250540137290955,0.7804877758026123,0.0,0.10000000149011612,6.619834899902344,1.0,28500.0
119.0,0.0,0.48064520955085754,0.7563024759292603,0.6722689270973206,0.0,6.161616325378418,0.0,24100.0
164.0,0.0,0.43167030811309814,0.7926828861236572,0.05487800016999245,0.25,5.053097248077393,0.5,14999.0
261.0,0.0,0.4813278019428253,0.7241379022598267,0.0,0.0,6.592178821563721,0.0,33200.0
32112.0,0.023782499134540558,0.5384665727615356,0.6148480176925659,0.26398229598999023,0.06968049705028534,6.711422920227051,0.2487805038690567,66300.0
1209.0,0.005425599869340658,0.523906409740448,0.6749380230903625,0.004135599825531244,0.04713800176978111,6.7313055992126465,0.5714285969734192,138000.0
1263.0,0.021380800753831863,0.5142539143562317,0.8859856724739075,0.009501200169324875,0.11428570002317429,6.551098346710205,0.0,140600.0
983.0,0.12238450348377228,0.5519146919250488,0.6714140176773071,0.032553400844335556,0.11363639682531357,7.842696666717529,0.4000000059604645,127000.0
4145.0,0.006055499892681837,0.473585307598114,0.6354643702507019,0.029191799461841583,0.13875600695610046,6.565237522125244,0.2068966031074524,46900.0
67.0,0.00534760020673275,0.4491978883743286,0.7014924883842468,0.0,0.15384620428085327,5.078431606292725,0.0,14999.0
921.0,0.0037609999999403954,0.4876723885536194,0.723127007484436,0.3485341966152191,0.21311479806900024,5.945723533630371,0.38461539149284363,35300.0
342.0,0.005449600052088499,0.5422343015670776,0.6812865138053894,0.0058479998260736465,0.08399999886751175,5.858974456787109,0.2857142984867096,65800.0
65.0,0.0,0.406360387802124,0.9076923131942749,0.0,0.0,5.0,0.0,14999.0
253.0,0.000896100013051182,0.3664875030517578,0.8656126260757446,0.003952600061893463,0.0,4.047618865966797,0.0,14999.0
505.0,0.0,0.3993743062019348,0.801980197429657,0.0,0.038095198571681976,4.692307472229004,0.25,18000.0
147.0,0.0,0.4825870990753174,0.7687075138092041,0.013605399988591671,0.07142859697341919,6.100840091705322,1.0,44200.0
1348.0,0.0006345000001601875,0.4806472063064575,0.6609792113304138,0.021513400599360466,0.22857140004634857,6.044516563415527,0.625,30000.0
13242.0,0.04532869905233383,0.5256564021110535,0.660700798034668,0.09394349902868271,0.19800570607185364,5.679254531860352,0.2517985999584198,175500.0
389.0,0.0009442999726161361,0.5033050179481506,0.7892031073570251,0.0,0.34615379571914673,6.280864238739014,0.5555555820465088,33700.0
57.0,0.0,0.5354838967323303,0.7368420958518982,0.0,0.14285710453987122,5.679999828338623,1.0,14999.0
5779.0,0.04992850124835968,0.5727841258049011,0.575186014175415,0.07077349722385406,0.2415902018547058,6.779226303100586,0.7594937086105347,144300.0
2503.0,0.002634800039231777,0.5060601234436035,0.6184579133987427,0.0015980999451130629,0.06422019749879837,5.9846038818359375,0.4285714030265808,47700.0
320.0,0.0,0.4563232958316803,0.6937500238418579,0.0,0.4761905074119568,6.1467180252075195,0.800000011920929,17000.0
124.0,0.0,0.4456140100955963,0.6612902879714966,0.0,0.307692289352417,5.370786666870117,0.75,14999.0
947.0,0.015878500416874886,0.47980669140815735,0.7550157904624939,0.023231299594044685,0.04046240076422691,5.230132579803467,0.2857142984867096,46700.0
816.0,0.002771599916741252,0.4706208109855652,0.5968136787414551,0.01348039973527193,0.15384620428085327,6.464788913726807,0.5,34900.0
44.0,0.0,0.5740740895271301,0.7045454978942871,0.0,0.04255320131778717,5.051281929016113,0.5,28800.0
142.0,0.0,0.5314465165138245,0.6197183132171631,0.014084500260651112,0.2857142984867096,6.195876121520996,0.5,37900.0
542.0,0.0,0.47525420784950256,0.7693727016448975,0.0,0.28767120838165283,5.396751880645752,0.4761905074119568,23400.0
674.0,0.0037151998840272427,0.48978328704833984,0.6513352990150452,0.3590503931045532,0.16049380600452423,5.821852684020996,0.38461539149284363,25300.0
1224.0,0.0003389999910723418,0.48406779766082764,0.6756535768508911,0.0008169999928213656,0.13541670143604279,6.140069007873535,0.692307710647583,31300.0
956.0,0.0008365000248886645,0.47720620036125183,0.6757321953773499,0.0,0.059701498597860336,6.714953422546387,0.5,29600.0
1099.0,0.001789500005543232,0.41839659214019775,0.6706095933914185,0.01000909972935915,0.1194968968629837,5.648711681365967,0.7894737124443054,17800.0
843.0,0.004615399986505508,0.47025638818740845,0.6298931837081909,0.011862399987876415,0.08888889849185944,7.027667999267578,0.75,47500.0
11164.0,0.02895279973745346,0.5049676895141602,0.5391436815261841,0.012002900242805481,0.17324189841747284,6.307990074157715,0.6237624287605286,108400.0
247.0,0.001652900013141334,0.4809916913509369,0.6963562965393066,0.0,0.07142859697341919,5.805687427520752,1.0,14999.0
64.0,0.0,0.5,0.734375,0.15625,0.20000000298023224,6.293103218078613,0.6666666865348816,28800.0
2963.0,0.04298409819602966,0.4124278128147125,0.9719879031181335,0.360445499420166,0.03409089893102646,4.545454502105713,0.0,44400.0
122.0,0.0,0.5555555820465088,0.7459015846252441,0.0,0.03773580119013786,6.394495487213135,0.3181818127632141,86100.0
5335.0,0.005384699907153845,0.5144674181938171,0.7111527919769287,0.0596063993871212,0.13163720071315765,5.734033584594727,0.7815126180648804,24200.0
5019.0,0.010046999901533127,0.5730019211769104,0.8613269925117493,0.019326599314808846,0.6599423885345459,6.7745208740234375,0.3449782133102417,84100.0
4708.0,0.01740249991416931,0.5688881874084473,0.8092607855796814,0.01677989959716797,0.30054640769958496,6.636195659637451,0.20000000298023224,69900.0
172.0,0.0,0.48379629850387573,0.7034884095191956,0.0,0.0,6.079710006713867,0.0,24300.0
3916.0,0.003739299951121211,0.5417888164520264,0.724974513053894,0.001021499978378415,0.20000000298023224,6.790668487548828,0.20833329856395721,82100.0
4616.0,0.0606674998998642,0.42999181151390076,0.7952772974967957,0.0030328999273478985,0.2312925010919571,5.522821426391602,0.47058820724487305,61300.0
460.0,0.000784299976658076,0.5121569037437439,0.7630435228347778,0.0,0.2857142984867096,6.563024997711182,0.25,81700.0
670.0,0.030684899538755417,0.544109582901001,0.6880596876144409,0.007462699897587299,0.17307689785957336,6.261333465576172,0.2222221940755844,169500.0
339.0,0.0,0.5049505233764648,0.6961652040481567,0.005899699870496988,0.16666670143604279,6.385213851928711,0.6666666865348816,20500.0
37.0,0.0,0.4660193920135498,0.6756756901741028,0.0,0.16666670143604279,6.1785712242126465,1.0,17500.0
