,MTaylor(with new sparse)
0,-0.00798808838378462
1,0.033079678094054876
2,0.033079678094054876
3,0.033079678094054876
4,0.033079678094054876
5,0.033079678094054876
6,0.033079678094054876
7,0.033079678094054876
8,0.033079678094054876
9,0.033079678094054876
10,0.033079678094054876
11,0.033079678094054876
12,0.033079678094054876
13,0.033079678094054876
14,0.033079678094054876
15,0.033079678094054876
16,0.033079678094054876
17,0.033079678094054876
18,0.033079678094054876
19,0.033079678094054876
20,0.033079678094054876
21,0.033079678094054876
22,0.033079678094054876
23,0.033079678094054876
24,0.033079678094054876
25,0.033079678094054876
26,0.033079678094054876
27,0.033079678094054876
28,0.033079678094054876
29,0.033079678094054876
0,-0.008368860082077934
1,0.033079678094054876
2,0.033079678094054876
3,0.033079678094054876
4,0.033079678094054876
5,0.033079678094054876
6,0.033079678094054876
7,0.033079678094054876
8,0.033079678094054876
9,0.033079678094054876
10,0.033079678094054876
11,0.033079678094054876
12,0.033079678094054876
13,0.033079678094054876
14,0.033079678094054876
15,0.033079678094054876
16,0.033079678094054876
17,0.033079678094054876
18,0.033079678094054876
19,0.033079678094054876
20,0.033079678094054876
21,0.033079678094054876
22,0.033079678094054876
23,0.033079678094054876
24,0.033079678094054876
25,0.033079678094054876
26,0.033079678094054876
27,0.033079678094054876
28,0.033079678094054876
29,0.033079678094054876
