,MTaylor(with new sparse)
0,0.004921698979210687
1,0.0298559432509361
2,0.0298559432509361
3,0.0298559432509361
4,0.0298559432509361
5,0.0298559432509361
6,0.0298559432509361
7,0.0298559432509361
8,0.0298559432509361
9,0.0298559432509361
10,0.0298559432509361
11,0.0298559432509361
12,0.0298559432509361
13,0.0298559432509361
14,0.0298559432509361
15,0.0298559432509361
16,0.0298559432509361
17,0.0298559432509361
18,0.0298559432509361
19,0.0298559432509361
20,0.0298559432509361
21,0.0298559432509361
22,0.0298559432509361
23,0.0298559432509361
24,0.0298559432509361
25,0.0298559432509361
26,0.0298559432509361
27,0.0298559432509361
28,0.0298559432509361
29,0.0298559432509361
0,-0.027097213005374154
1,0.0298559432509361
2,0.0298559432509361
3,0.0298559432509361
4,0.0298559432509361
5,0.0298559432509361
6,0.0298559432509361
7,0.0298559432509361
8,0.0298559432509361
9,0.0298559432509361
10,0.0298559432509361
11,0.0298559432509361
12,0.0298559432509361
13,0.0298559432509361
14,0.0298559432509361
15,0.0298559432509361
16,0.0298559432509361
17,0.0298559432509361
18,0.0298559432509361
19,0.0298559432509361
20,0.0298559432509361
21,0.0298559432509361
22,0.0298559432509361
23,0.0298559432509361
24,0.0298559432509361
25,0.0298559432509361
26,0.0298559432509361
27,0.0298559432509361
28,0.0298559432509361
29,0.0298559432509361
