,MTaylor(with new sparse)
0,0.0003422271977086
1,0.0007883376382693541
2,0.0007883376382693541
3,0.0007883376382693541
4,0.0007883376382693541
5,0.0007883376382693541
6,0.0007883376382693541
7,0.0007883376382693541
8,0.0007883376382693541
9,0.0007883376382693541
10,0.0007883376382693541
11,0.0007883376382693541
12,0.0007883376382693541
13,0.0007883376382693541
14,0.0007883376382693541
15,0.0007883376382693541
16,0.0007883376382693541
17,0.0007883376382693541
18,0.0007883376382693541
19,0.0007883376382693541
20,0.0007883376382693541
21,0.0007883376382693541
22,0.0007883376382693541
23,0.0007883376382693541
24,0.0007883376382693541
25,0.0007883376382693541
26,0.0007883376382693541
27,0.0007883376382693541
28,0.0007883376382693541
29,0.0007883376382693541
